params,mrr,ndcg,context_similarity,total_time,total_tokens,timed_out,stage,global_iteration,timestamp,lexical_ac,answer_precision,answer_f1,avg_similarity
"CHUNK_SIZE                   607.000000
CHUNK_OVERLAP                118.000000
embedding_temperature          0.644303
embedding_num_ctx           1766.000000
embedding_repeat_penalty       0.983320
embedding_top_k               42.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.985,0.9772888171490186,0.9554505032625537,66.13547086715698,3114,False,1,1,66.18705439567566,,,,
"CHUNK_SIZE                  886.000000
CHUNK_OVERLAP                35.000000
embedding_temperature         0.057334
embedding_num_ctx           632.000000
embedding_repeat_penalty      1.388431
embedding_top_k              97.000000
Database_type                 3.000000
Name: 0, dtype: float64",0.5717777777777779,0.6796391982496967,0.8064842950854728,37.89154529571533,3114,False,1,2,104.12903499603271,,,,
"{'RETRIEVER_K': 9, 'chat_temperature': 0.08933348715724876, 'chat_num_ctx': 4317, 'chat_repeat_penalty': 1.2975434660397378, 'chat_top_k': 60}",,,0.9563271311353684,310.4481952190399,381602,False,2,3,414.67552042007446,0.2817842652442377,0.19505771221139956,0.2817842652442377,0.0
"{'RETRIEVER_K': 3, 'chat_temperature': 0.5312137351442969, 'chat_num_ctx': 1460, 'chat_repeat_penalty': 1.0177295502408608, 'chat_top_k': 67}",,,0.9683100860903167,228.83312344551086,150007,False,2,4,643.6084501743317,0.2620326866745281,0.17506059985484307,0.2620326866745281,0.0
"{'RETRIEVER_K': 10, 'chat_temperature': 0.8654221407454482, 'chat_num_ctx': 7726, 'chat_repeat_penalty': 1.4098893901260174, 'chat_top_k': 36}",,,0.9554505032625537,265.44070267677307,419744,False,2,5,909.1550257205963,0.28586165890082194,0.1986134988098112,0.28586165890082194,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.6940462484182783, 'chat_num_ctx': 5706, 'chat_repeat_penalty': 1.1924166563274419, 'chat_top_k': 26}",,,0.9592797062030956,249.71448469161987,304460,False,2,6,1158.9676587581635,0.2792399459981556,0.1872027793382003,0.2792399459981556,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.16900079297545623, 'chat_num_ctx': 5843, 'chat_repeat_penalty': 0.9319881479706854, 'chat_top_k': 55}",,,0.9592797062030956,249.98075985908508,304528,False,2,7,1409.0452926158905,0.28124879161694244,0.18848357116261735,0.28124879161694244,0.0
"{'RETRIEVER_K': 4, 'chat_temperature': 0.8984638347536021, 'chat_num_ctx': 6375, 'chat_repeat_penalty': 1.4395828438382214, 'chat_top_k': 46}",,,0.9623761597240703,229.16115736961365,188107,False,2,8,1638.3042001724243,0.2860018623439755,0.19987879094689562,0.2860018623439755,0.0
"{'RETRIEVER_K': 8, 'chat_temperature': 0.5790716669873578, 'chat_num_ctx': 6549, 'chat_repeat_penalty': 0.9139562392083753, 'chat_top_k': 78}",,,0.9572253322510516,258.68116068840027,342947,False,2,9,1897.0836939811707,0.2859850999689201,0.19259958910414063,0.2859850999689201,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.21436382974680313, 'chat_num_ctx': 5051, 'chat_repeat_penalty': 1.0411950912401442, 'chat_top_k': 63}",,,0.9592797062030956,249.06567001342773,304554,False,2,10,2146.2485885620117,0.28134264871411235,0.18825858878470073,0.28134264871411235,0.0
"{'RETRIEVER_K': 4, 'chat_temperature': 0.8574722176050487, 'chat_num_ctx': 4351, 'chat_repeat_penalty': 0.9272471990146506, 'chat_top_k': 21}",,,0.9623761597240703,228.376473903656,188307,False,2,11,2374.7226893901825,0.28730610073056356,0.20016770174885046,0.28730610073056356,0.0
"{'RETRIEVER_K': 3, 'chat_temperature': 0.5912305349308173, 'chat_num_ctx': 1310, 'chat_repeat_penalty': 1.3264420198013482, 'chat_top_k': 16}",,,0.9683100860903167,259.6827337741852,148861,False,2,12,2634.5036923885345,0.262890856943636,0.18154210189331213,0.262890856943636,0.0
"CHUNK_SIZE                   699.000000
CHUNK_OVERLAP                 87.000000
embedding_temperature          0.940378
embedding_num_ctx           1522.000000
embedding_repeat_penalty       1.270308
embedding_top_k               65.000000
Database_type                  1.000000
Name: 0, dtype: float64",0.5904285714285717,0.6880449545533195,0.8055303296485314,60.10802364349365,3114,False,1,13,2694.662143468857,,,,
"CHUNK_SIZE                   416.000000
CHUNK_OVERLAP                 80.000000
embedding_temperature          0.354996
embedding_num_ctx           1168.000000
embedding_repeat_penalty       1.158019
embedding_top_k               32.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.985,0.9772888171490186,0.955330623313639,74.59244799613953,3114,False,1,14,2769.3061997890472,,,,
"{'RETRIEVER_K': 4, 'chat_temperature': 0.8574722176050487, 'chat_num_ctx': 4351, 'chat_repeat_penalty': 0.9272471990146506, 'chat_top_k': 21}",,,0.9623671727959657,228.30713486671448,188293,False,2,15,2997.711446762085,0.286335909729205,0.19936454009663218,0.286335909729205,0.0
"{'RETRIEVER_K': 9, 'chat_temperature': 0.08933348715724876, 'chat_num_ctx': 4317, 'chat_repeat_penalty': 1.2975434660397378, 'chat_top_k': 60}",,,0.9562917450303091,307.2112159729004,381642,False,2,16,3305.0200107097626,0.28766948263554204,0.2023680276419196,0.28766948263554204,0.0
"{'RETRIEVER_K': 8, 'chat_temperature': 0.5790716669873578, 'chat_num_ctx': 6549, 'chat_repeat_penalty': 0.9139562392083753, 'chat_top_k': 78}",,,0.9571995969569339,258.1125535964966,343149,False,2,17,3563.2284696102142,0.28552924411306424,0.19222621248076405,0.28552924411306424,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.3561707848488904, 'chat_num_ctx': 4096, 'chat_repeat_penalty': 1.19469063172364, 'chat_top_k': 90}",,,0.9591500765734657,249.99119925498962,304761,False,2,18,3813.3158938884735,0.27943012587523824,0.18660381267336582,0.27943012587523824,0.0
"{'RETRIEVER_K': 2, 'chat_temperature': 0.15443588642592365, 'chat_num_ctx': 512, 'chat_repeat_penalty': 1.1477185682784616, 'chat_top_k': 40}",,,0.9736377145867517,261.13048553466797,110455,False,2,19,4074.543836593628,0.2479579455147471,0.172696580942804,0.2479579455147471,0.0
