params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens
"{'CHUNK_SIZE': 580.0, 'CHUNK_OVERLAP': 112.0, 'RETRIEVER_K': 6.0, 'embedding_temperature': 0.9649304747581482, 'embedding_num_ctx': 1535.0, 'embedding_repeat_penalty': 1.3892673254013062, 'embedding_top_k': 40.0, 'chat_temperature': 0.8589670062065125, 'chat_num_ctx': 670.0, 'chat_repeat_penalty': 0.9985030889511108, 'chat_top_k': 51.0, 'Database_type': 2.0}",0.2420607988759263,0.97,0.9657759861573432,0.9477516370617255,0.16917823786975258,0.2420607988759263,0,275.0995328426361,False,0
"{'CHUNK_SIZE': 917.0, 'CHUNK_OVERLAP': 71.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.3731280565261841, 'embedding_num_ctx': 1183.0, 'embedding_repeat_penalty': 1.0173027515411377, 'embedding_top_k': 83.0, 'chat_temperature': 0.12435535341501236, 'chat_num_ctx': 6143.0, 'chat_repeat_penalty': 1.4612795114517212, 'chat_top_k': 59.0, 'Database_type': 1.0}",0.25545063643758875,0.445,0.4855882236071519,0.7776990234761562,0.18942513318527368,0.25545063643758875,0,291.6949565410614,False,0
"{'CHUNK_SIZE': 728.0, 'CHUNK_OVERLAP': 83.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.6755074262619019, 'embedding_num_ctx': 647.0, 'embedding_repeat_penalty': 1.149282693862915, 'embedding_top_k': 16.0, 'chat_temperature': 0.450025737285614, 'chat_num_ctx': 6299.0, 'chat_repeat_penalty': 1.285186767578125, 'chat_top_k': 85.0, 'Database_type': 2.0}",0.28673951138667286,0.97,0.9635391947555424,0.9437722439025936,0.19119752820633557,0.28673951138667286,0,303.7319188117981,False,0
"{'CHUNK_SIZE': 384.0, 'CHUNK_OVERLAP': 54.0, 'RETRIEVER_K': 3.0, 'embedding_temperature': 0.017317848280072212, 'embedding_num_ctx': 1783.0, 'embedding_repeat_penalty': 1.2200850248336792, 'embedding_top_k': 59.0, 'chat_temperature': 0.7149105668067932, 'chat_num_ctx': 4293.0, 'chat_repeat_penalty': 1.127684235572815, 'chat_top_k': 24.0, 'Database_type': 3.0}",0.2602209062603984,0.8633333333333332,0.8782489833127184,0.9010257255948255,0.19148385626453016,0.2602209062603984,0,292.5142412185669,False,0
"{'CHUNK_SIZE': 259.0, 'CHUNK_OVERLAP': 92.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.13946235179901123, 'embedding_num_ctx': 1942.0, 'embedding_repeat_penalty': 1.44613778591156, 'embedding_top_k': 30.0, 'chat_temperature': 0.2895621061325073, 'chat_num_ctx': 7961.0, 'chat_repeat_penalty': 1.3970177173614502, 'chat_top_k': 89.0, 'Database_type': 3.0}",0.2853037460400793,0.98,0.9852371901428582,0.969948573110353,0.20021467098628945,0.2853037460400793,0,310.323557138443,False,0
"{'CHUNK_SIZE': 311.0, 'CHUNK_OVERLAP': 93.0, 'RETRIEVER_K': 7.0, 'embedding_temperature': 0.25226263731697396, 'embedding_num_ctx': 673.0, 'embedding_repeat_penalty': 0.9893688977147641, 'embedding_top_k': 67.0, 'chat_temperature': 0.5817742337809697, 'chat_num_ctx': 1544.0, 'chat_repeat_penalty': 1.154269137232083, 'chat_top_k': 90.0, 'Database_type': 3.0}",0.24940845216395785,0.99,0.97476444784495,0.9431774147897991,0.17214668062289273,0.24940845216395785,0,307.9629032611847,False,0
"{'CHUNK_SIZE': 500.0, 'CHUNK_OVERLAP': 94.0, 'RETRIEVER_K': 3.0, 'embedding_temperature': 0.2766961432755227, 'embedding_num_ctx': 1996.0, 'embedding_repeat_penalty': 1.3138458274723521, 'embedding_top_k': 69.0, 'chat_temperature': 0.6643571696498013, 'chat_num_ctx': 7790.0, 'chat_repeat_penalty': 1.4727465149773398, 'chat_top_k': 16.0, 'Database_type': 3.0}",0.2707472813639085,0.7200000000000002,0.7567030316268153,0.8041475430009056,0.1881286864553912,0.2707472813639085,0,295.25604605674744,False,0
"{'CHUNK_SIZE': 717.0, 'CHUNK_OVERLAP': 109.0, 'RETRIEVER_K': 10.0, 'embedding_temperature': 0.7595457971027206, 'embedding_num_ctx': 1867.0, 'embedding_repeat_penalty': 1.1408059686649143, 'embedding_top_k': 18.0, 'chat_temperature': 0.011008807414684157, 'chat_num_ctx': 6299.0, 'chat_repeat_penalty': 1.3488056968014217, 'chat_top_k': 75.0, 'Database_type': 2.0}",0.28602102232732685,0.97,0.9624740130608476,0.9395398093892099,0.190180292574539,0.28602102232732685,0,330.56947231292725,False,0
"{'CHUNK_SIZE': 275.0, 'CHUNK_OVERLAP': 100.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.21848040773608096, 'embedding_num_ctx': 912.0, 'embedding_repeat_penalty': 0.9095713778013789, 'embedding_top_k': 26.0, 'chat_temperature': 0.6794601308638221, 'chat_num_ctx': 7140.0, 'chat_repeat_penalty': 1.398134939966174, 'chat_top_k': 65.0, 'Database_type': 2.0}",0.2897864095673826,0.985,0.9786756426156364,0.9545850568783851,0.19640047876730216,0.2897864095673826,0,353.5908715724945,False,0
"{'CHUNK_SIZE': 288.0, 'CHUNK_OVERLAP': 100.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.2184804081916809, 'embedding_num_ctx': 912.0, 'embedding_repeat_penalty': 0.9042439432227215, 'embedding_top_k': 26.0, 'chat_temperature': 0.15584783976751507, 'chat_num_ctx': 5303.0, 'chat_repeat_penalty': 0.9724060356955495, 'chat_top_k': 65.0, 'Database_type': 2.0}",0.2862424528761096,0.9733333333333334,0.9756187408190834,0.9596247201074761,0.19182695288678533,0.2862424528761096,0,350.11539459228516,False,0
