params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens
"{'Database_type': 3, 'CHUNK_SIZE': 691, 'CHUNK_OVERLAP': 124, 'RETRIEVER_K': 8, 'embedding_temperature': 0.5986584841970366, 'embedding_num_ctx': 633, 'embedding_repeat_penalty': 0.9935967122017216, 'embedding_top_k': 84, 'chat_temperature': 0.45924889196586716, 'chat_num_ctx': 3956, 'chat_repeat_penalty': 1.2606690070459252, 'chat_top_k': 33}",0.28151207200809236,0.8253333333333331,0.8390898183398484,0.8547452127220584,0.23081202617312155,0.28151207200809236,0.0,282.3317234516144,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 917, 'CHUNK_OVERLAP': 84, 'RETRIEVER_K': 2, 'embedding_temperature': 0.7219987722668247, 'embedding_num_ctx': 1949, 'embedding_repeat_penalty': 1.0274034664069658, 'embedding_top_k': 73, 'chat_temperature': 0.9922115592912175, 'chat_num_ctx': 1696, 'chat_repeat_penalty': 1.0825453457757226, 'chat_top_k': 31}",0.2836425803286834,0.6,0.6209487605714332,0.8232190889107808,0.25391657839231613,0.2836425803286834,0.0,249.8186001777649,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 1003, 'CHUNK_OVERLAP': 120, 'RETRIEVER_K': 1, 'embedding_temperature': 0.5247746602583891, 'embedding_num_ctx': 1022, 'embedding_repeat_penalty': 0.9836963163912251, 'embedding_top_k': 69, 'chat_temperature': 0.3663618432936917, 'chat_num_ctx': 701, 'chat_repeat_penalty': 0.9543638607196925, 'chat_top_k': 71}",0.2607862569972288,0.61,0.61,0.8485958912028793,0.2788677160188662,0.2607862569972288,0.0,427.30660676956177,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 822, 'CHUNK_OVERLAP': 95, 'RETRIEVER_K': 9, 'embedding_temperature': 0.046450412719997725, 'embedding_num_ctx': 1158, 'embedding_repeat_penalty': 1.0023144742123749, 'embedding_top_k': 48, 'chat_temperature': 0.013264961159866528, 'chat_num_ctx': 1112, 'chat_repeat_penalty': 1.4793792198447355, 'chat_top_k': 18}",0.23839296071811888,0.7232619047619049,0.7543544491675651,0.8043158391450475,0.2100697230222698,0.23839296071811888,0.0,268.70393347740173,False,0
"{'Database_type': 2, 'CHUNK_SIZE': 820, 'CHUNK_OVERLAP': 33, 'RETRIEVER_K': 4, 'embedding_temperature': 0.24102546602601171, 'embedding_num_ctx': 1467, 'embedding_repeat_penalty': 0.9732229409068673, 'embedding_top_k': 17, 'chat_temperature': 0.034388521115218396, 'chat_num_ctx': 6861, 'chat_repeat_penalty': 1.1346363645439446, 'chat_top_k': 59}",0.2886596251289904,0.1125,0.12098869084157275,0.6946797035302076,0.25163506246916467,0.2886596251289904,0.0,268.32493448257446,False,0
"{'Database_type': 2, 'CHUNK_SIZE': 645, 'CHUNK_OVERLAP': 85, 'RETRIEVER_K': 10, 'embedding_temperature': 0.5677003278199915, 'embedding_num_ctx': 2012, 'embedding_repeat_penalty': 1.481750776658735, 'embedding_top_k': 99, 'chat_temperature': 0.44975413336976566, 'chat_num_ctx': 4809, 'chat_repeat_penalty': 1.4368964102565893, 'chat_top_k': 23}",0.2543338397242506,0.2180912698412698,0.24832840573519963,0.7164099209772793,0.21228734138486816,0.2543338397242506,0.0,304.43230390548706,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 526, 'CHUNK_OVERLAP': 103, 'RETRIEVER_K': 7, 'embedding_temperature': 0.5208342600258237, 'embedding_num_ctx': 807, 'embedding_repeat_penalty': 1.4067203092068907, 'embedding_top_k': 91, 'chat_temperature': 0.5396921323890798, 'chat_num_ctx': 5399, 'chat_repeat_penalty': 1.1140519960161537, 'chat_top_k': 69}",0.30935456003502126,0.6938333333333333,0.736115523178517,0.8161660031884003,0.2547699924666132,0.30935456003502126,0.0,342.40551376342773,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 296, 'CHUNK_OVERLAP': 60, 'RETRIEVER_K': 1, 'embedding_temperature': 0.01563640674119393, 'embedding_num_ctx': 1032, 'embedding_repeat_penalty': 1.3633468615779945, 'embedding_top_k': 17, 'chat_temperature': 0.005522117123602399, 'chat_num_ctx': 5770, 'chat_repeat_penalty': 1.019305442453283, 'chat_top_k': 17}",0.3474332583307927,0.96,0.96,0.9870504685368394,0.28967271975115316,0.3474332583307927,0.0,294.50519704818726,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 674, 'CHUNK_OVERLAP': 64, 'RETRIEVER_K': 5, 'embedding_temperature': 0.926300878513349, 'embedding_num_ctx': 1529, 'embedding_repeat_penalty': 0.9695214357150779, 'embedding_top_k': 16, 'chat_temperature': 0.8500385777897993, 'chat_num_ctx': 5387, 'chat_repeat_penalty': 1.0985388149115896, 'chat_top_k': 57}",0.3017610239684237,0.6815000000000001,0.702963040746343,0.8387915052568823,0.2601091417696718,0.3017610239684237,0.0,294.84375524520874,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 662, 'CHUNK_OVERLAP': 93, 'RETRIEVER_K': 8, 'embedding_temperature': 0.6659223566174967, 'embedding_num_ctx': 1195, 'embedding_repeat_penalty': 1.2825344828131278, 'embedding_top_k': 100, 'chat_temperature': 0.5612434258477011, 'chat_num_ctx': 7268, 'chat_repeat_penalty': 1.4830272572334624, 'chat_top_k': 12}",0.25249204581613854,0.7193809523809526,0.7482701057483188,0.8320362840895895,0.21041895283638895,0.25249204581613854,0.0,342.46047163009644,False,0
