params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens
"{'Database_type': 3, 'CHUNK_SIZE': 313, 'CHUNK_OVERLAP': 128, 'RETRIEVER_K': 10, 'embedding_temperature': 0.9427227276863137, 'embedding_num_ctx': 1972, 'embedding_repeat_penalty': 1.469602683990003, 'embedding_top_k': 47, 'chat_temperature': 0.541812550947023, 'chat_num_ctx': 6684, 'chat_repeat_penalty': 1.1926774747877045, 'chat_top_k': 45}",0.33170172734384223,0.98,0.9696845889849002,0.9637477477373596,0.2578522519063299,0.33170172734384223,0,425.8220658302307,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 284, 'CHUNK_OVERLAP': 74, 'RETRIEVER_K': 5, 'embedding_temperature': 0.2498314091423346, 'embedding_num_ctx': 1305, 'embedding_repeat_penalty': 1.2666799174892565, 'embedding_top_k': 49, 'chat_temperature': 0.19221861133129714, 'chat_num_ctx': 7336, 'chat_repeat_penalty': 1.1672463017601082, 'chat_top_k': 38}",0.3404683181918516,0.98,0.9738490296364515,0.975417480034158,0.2535644077430142,0.3404683181918516,0,343.2437446117401,False,0
"{'Database_type': 2, 'CHUNK_SIZE': 825, 'CHUNK_OVERLAP': 50, 'RETRIEVER_K': 4, 'embedding_temperature': 0.7141213954119051, 'embedding_num_ctx': 983, 'embedding_repeat_penalty': 0.9110586969813963, 'embedding_top_k': 77, 'chat_temperature': 0.7951987285548932, 'chat_num_ctx': 4344, 'chat_repeat_penalty': 1.1806852758675452, 'chat_top_k': 40}",0.3177330671197999,0.95,0.9473177166021755,0.9758271462723759,0.2444700701577423,0.3177330671197999,0,233.42630457878113,False,0
"{'Database_type': 2, 'CHUNK_SIZE': 963, 'CHUNK_OVERLAP': 40, 'RETRIEVER_K': 10, 'embedding_temperature': 0.6526257523267971, 'embedding_num_ctx': 1349, 'embedding_repeat_penalty': 1.1538160921379785, 'embedding_top_k': 62, 'chat_temperature': 0.019103206133850748, 'chat_num_ctx': 1539, 'chat_repeat_penalty': 1.416865003864976, 'chat_top_k': 97}",0.279593710953304,0.9511111111111111,0.9487624326081162,0.9720179350569411,0.23853677021431646,0.279593710953304,0,241.40793776512146,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 707, 'CHUNK_OVERLAP': 33, 'RETRIEVER_K': 9, 'embedding_temperature': 0.946188518214117, 'embedding_num_ctx': 947, 'embedding_repeat_penalty': 1.0520266186658582, 'embedding_top_k': 94, 'chat_temperature': 0.239959659552908, 'chat_num_ctx': 5402, 'chat_repeat_penalty': 1.149022623256481, 'chat_top_k': 26}",0.32320905320717913,0.6752857142857144,0.7062425404389556,0.8066526663701559,0.2691233154296388,0.32320905320717913,0,295.6120824813843,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 1008, 'CHUNK_OVERLAP': 41, 'RETRIEVER_K': 6, 'embedding_temperature': 0.6889745507841226, 'embedding_num_ctx': 1583, 'embedding_repeat_penalty': 1.4748523339333814, 'embedding_top_k': 39, 'chat_temperature': 0.29167851222852115, 'chat_num_ctx': 1769, 'chat_repeat_penalty': 1.3190899609022448, 'chat_top_k': 86}",0.268742439778897,0.23533333333333328,0.3987885699688606,0.7327890901503962,0.22485000392727733,0.268742439778897,0,244.58934116363525,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 896, 'CHUNK_OVERLAP': 101, 'RETRIEVER_K': 5, 'embedding_temperature': 0.25332042754858175, 'embedding_num_ctx': 1897, 'embedding_repeat_penalty': 0.9101303913048838, 'embedding_top_k': 15, 'chat_temperature': 0.19915866705837004, 'chat_num_ctx': 3366, 'chat_repeat_penalty': 1.2912288651334238, 'chat_top_k': 49}",0.2881866605932789,0.7163333333333334,0.7548648588083586,0.8315732254191134,0.23903065267633142,0.2881866605932789,0,291.7432351112366,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 988, 'CHUNK_OVERLAP': 85, 'RETRIEVER_K': 3, 'embedding_temperature': 0.21889806773875353, 'embedding_num_ctx': 1652, 'embedding_repeat_penalty': 0.9455755353306359, 'embedding_top_k': 22, 'chat_temperature': 0.5003993292901733, 'chat_num_ctx': 7343, 'chat_repeat_penalty': 1.0813932609597356, 'chat_top_k': 70}",0.29947780496381077,0.385,0.4776404127239166,0.7631783221361799,0.26251600578425127,0.29947780496381077,0,269.67489862442017,False,0
"{'Database_type': 3, 'CHUNK_SIZE': 428, 'CHUNK_OVERLAP': 79, 'RETRIEVER_K': 1, 'embedding_temperature': 0.20878896399937197, 'embedding_num_ctx': 1798, 'embedding_repeat_penalty': 0.9035996369380895, 'embedding_top_k': 27, 'chat_temperature': 0.9630303681376186, 'chat_num_ctx': 3357, 'chat_repeat_penalty': 1.3146458054969479, 'chat_top_k': 83}",0.24197567315896287,0.7,0.7,0.863099300574477,0.20861741854922297,0.24197567315896287,0,333.59738063812256,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 422, 'CHUNK_OVERLAP': 93, 'RETRIEVER_K': 5, 'embedding_temperature': 0.68163666838072, 'embedding_num_ctx': 1797, 'embedding_repeat_penalty': 1.0080273556729602, 'embedding_top_k': 39, 'chat_temperature': 0.605030600359592, 'chat_num_ctx': 5813, 'chat_repeat_penalty': 1.0522133888228344, 'chat_top_k': 86}",0.31285619606748183,0.8006666666666666,0.819108539716375,0.8026729761812519,0.26772444670758166,0.31285619606748183,0,379.93460965156555,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 875, 'CHUNK_OVERLAP': 93, 'RETRIEVER_K': 7, 'embedding_temperature': 0.5093386332742201, 'embedding_num_ctx': 1116, 'embedding_repeat_penalty': 0.9518349977142212, 'embedding_top_k': 62, 'chat_temperature': 0.847644620390107, 'chat_num_ctx': 6491, 'chat_repeat_penalty': 0.9293023876171409, 'chat_top_k': 19}",0.2965910618692073,0.7176666666666667,0.7530690453330154,0.8087752525131862,0.2664111280238599,0.2965910618692073,0,346.8137528896332,False,0
"{'Database_type': 1, 'CHUNK_SIZE': 892, 'CHUNK_OVERLAP': 108, 'RETRIEVER_K': 4, 'embedding_temperature': 0.3736002582051423, 'embedding_num_ctx': 1382, 'embedding_repeat_penalty': 1.052101816533201, 'embedding_top_k': 58, 'chat_temperature': 0.8984586800087002, 'chat_num_ctx': 5682, 'chat_repeat_penalty': 1.3106902598565848, 'chat_top_k': 98}",0.2527624799124071,0.7183333333333334,0.7482499257566559,0.8486309631021147,0.20671279380250046,0.2527624799124071,0,312.2741286754608,False,0
