params,mrr,ndcg,context_similarity,total_time,total_tokens,timed_out,stage,global_iteration,timestamp,lexical_ac,answer_precision,answer_f1,avg_similarity
"CHUNK_SIZE                   580.000000
CHUNK_OVERLAP                112.000000
embedding_temperature          0.609736
embedding_num_ctx           1994.000000
embedding_repeat_penalty       1.299717
embedding_top_k               83.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.9541666666666667,0.9532710343009902,0.9379796091751146,66.73968124389648,3114,False,1,1,66.79261136054993,,,,
"CHUNK_SIZE                  743.000000
CHUNK_OVERLAP                41.000000
embedding_temperature         0.172089
embedding_num_ctx           694.000000
embedding_repeat_penalty      1.117100
embedding_top_k              52.000000
Database_type                 2.000000
Name: 0, dtype: float64",0.9541666666666667,0.9531647257881578,0.9376950614102517,46.51297378540039,3114,False,1,2,113.35839915275574,,,,
"{'RETRIEVER_K': 2, 'chat_temperature': 0.6243214020242429, 'chat_num_ctx': 1926, 'chat_repeat_penalty': 0.9013998599726283, 'chat_top_k': 23}",,,0.9585662433013451,271.4980878829956,150127,False,2,3,384.9553496837616,0.3131819001244607,0.2688203160139318,0.3131819001244607,0.0
"{'RETRIEVER_K': 5, 'chat_temperature': 0.2503555397657634, 'chat_num_ctx': 6563, 'chat_repeat_penalty': 1.3029258477216954, 'chat_top_k': 32}",,,0.9478748652808437,98.93204021453857,237309,False,2,4,483.9895567893982,0.31816481471907637,0.23690587240671607,0.31816481471907637,0.0
"{'RETRIEVER_K': 6, 'chat_temperature': 0.771010368711789, 'chat_num_ctx': 2068, 'chat_repeat_penalty': 1.362576512803919, 'chat_top_k': 29}",,,0.9460043904971935,86.57987570762634,277069,False,2,5,570.6681821346283,0.25559889701114274,0.20898550427736332,0.25559889701114274,0.0
"{'RETRIEVER_K': 3, 'chat_temperature': 0.10338729825307813, 'chat_num_ctx': 732, 'chat_repeat_penalty': 1.10148478480009, 'chat_top_k': 32}",,,0.9538408285447146,64.18871474266052,151255,False,2,6,634.9559786319733,0.3196073078743971,0.2685738877498929,0.3196073078743971,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.6734318718833449, 'chat_num_ctx': 1319, 'chat_repeat_penalty': 0.9917264317482135, 'chat_top_k': 75}",,,0.9420120708492595,74.29409003257751,320183,False,2,7,709.3493354320526,0.29398500388028437,0.2625793016730794,0.29398500388028437,0.0
"{'RETRIEVER_K': 9, 'chat_temperature': 0.4401554789989519, 'chat_num_ctx': 3147, 'chat_repeat_penalty': 1.280835829100786, 'chat_top_k': 84}",,,0.9379904501062641,103.84679937362671,404469,False,2,8,813.2954754829407,0.2904526343364601,0.2289424871526538,0.2904526343364601,0.0
"{'RETRIEVER_K': 9, 'chat_temperature': 0.5815219605306057, 'chat_num_ctx': 4048, 'chat_repeat_penalty': 1.3988930977915408, 'chat_top_k': 91}",,,0.9379904501062641,121.30712699890137,405705,False,2,9,934.7026546001434,0.2915359637666592,0.22209191110915852,0.2915359637666592,0.0
"{'RETRIEVER_K': 4, 'chat_temperature': 0.08354141787729219, 'chat_num_ctx': 7515, 'chat_repeat_penalty': 1.1248304829254612, 'chat_top_k': 20}",,,0.951176457266003,89.06244850158691,195021,False,2,10,1023.8634924888611,0.3532845448957647,0.27108339824185806,0.3532845448957647,0.0
