params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens
"{'CHUNK_SIZE': 765.0, 'CHUNK_OVERLAP': 111.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.7263484001159668, 'embedding_num_ctx': 1068.0, 'embedding_repeat_penalty': 1.366453766822815, 'embedding_top_k': 19.0, 'chat_temperature': 0.8168988823890686, 'chat_num_ctx': 1413.0, 'chat_repeat_penalty': 0.9137041568756104, 'chat_top_k': 65.0, 'Database_type': 2.0}",0.2936049653614273,0.92,0.92,0.9756643913227501,0.21170177198460416,0.2936049653614273,0,351.4279592037201,False,0
"{'CHUNK_SIZE': 551.0, 'CHUNK_OVERLAP': 33.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.16893915832042694, 'embedding_num_ctx': 1478.0, 'embedding_repeat_penalty': 1.1220897436141968, 'embedding_top_k': 60.0, 'chat_temperature': 0.4547828137874603, 'chat_num_ctx': 5452.0, 'chat_repeat_penalty': 1.4052549600601196, 'chat_top_k': 35.0, 'Database_type': 2.0}",0.30125586445705005,0.9274999999999999,0.9325820674907983,0.9730482730167057,0.21319365328579057,0.30125586445705005,0,394.7045040130615,False,0
"{'CHUNK_SIZE': 428.0, 'CHUNK_OVERLAP': 96.0, 'RETRIEVER_K': 4.0, 'embedding_temperature': 0.8165412545204163, 'embedding_num_ctx': 1914.0, 'embedding_repeat_penalty': 0.9673483371734619, 'embedding_top_k': 35.0, 'chat_temperature': 0.13691988587379456, 'chat_num_ctx': 6709.0, 'chat_repeat_penalty': 1.282023549079895, 'chat_top_k': 16.0, 'Database_type': 1.0}",0.286600749838324,0.7525,0.766319427130494,0.7887887132029644,0.22910133162450222,0.286600749838324,0,398.4723641872406,False,0
"{'CHUNK_SIZE': 984.0, 'CHUNK_OVERLAP': 77.0, 'RETRIEVER_K': 6.0, 'embedding_temperature': 0.26475095748901367, 'embedding_num_ctx': 644.0, 'embedding_repeat_penalty': 1.2128453254699707, 'embedding_top_k': 83.0, 'chat_temperature': 0.5244409441947937, 'chat_num_ctx': 3999.0, 'chat_repeat_penalty': 1.164153814315796, 'chat_top_k': 88.0, 'Database_type': 3.0}",0.2876386140900027,0.6948333333333333,0.7124759678715347,0.815054801588974,0.2260922233064504,0.2876386140900027,0,335.5332736968994,False,0
"{'CHUNK_SIZE': 893.0, 'CHUNK_OVERLAP': 86.0, 'RETRIEVER_K': 10.0, 'embedding_temperature': 0.45810434222221375, 'embedding_num_ctx': 805.0, 'embedding_repeat_penalty': 1.4828882217407227, 'embedding_top_k': 54.0, 'chat_temperature': 0.032527897506952286, 'chat_num_ctx': 7500.0, 'chat_repeat_penalty': 1.485823154449463, 'chat_top_k': 30.0, 'Database_type': 3.0}",0.28798022734033446,0.721888888888889,0.7692752463485785,0.8212939908993833,0.21914366072767025,0.28798022734033446,0,439.1070830821991,False,0
"{'CHUNK_SIZE': 547.0, 'CHUNK_OVERLAP': 126.0, 'RETRIEVER_K': 5.0, 'embedding_temperature': 0.5006004845354368, 'embedding_num_ctx': 1478.0, 'embedding_repeat_penalty': 0.9185761890029931, 'embedding_top_k': 44.0, 'chat_temperature': 0.5492975383144195, 'chat_num_ctx': 7850.0, 'chat_repeat_penalty': 1.0063987306531208, 'chat_top_k': 35.0, 'Database_type': 1.0}",0.2788891775683421,0.6913333333333334,0.7229790634735308,0.8165047409601028,0.22024818059428522,0.2788891775683421,0,390.56958627700806,False,0
"{'CHUNK_SIZE': 871.0, 'CHUNK_OVERLAP': 104.0, 'RETRIEVER_K': 5.0, 'embedding_temperature': 0.6598481706118606, 'embedding_num_ctx': 1388.0, 'embedding_repeat_penalty': 1.1209916095646077, 'embedding_top_k': 73.0, 'chat_temperature': 0.40917893571361375, 'chat_num_ctx': 4673.0, 'chat_repeat_penalty': 1.350990462645775, 'chat_top_k': 34.0, 'Database_type': 2.0}",0.2989741472774314,0.9258333333333333,0.929306765580734,0.9745111956488386,0.21270710436372467,0.2989741472774314,0,370.28083515167236,False,0
"{'CHUNK_SIZE': 551.0, 'CHUNK_OVERLAP': 36.0, 'RETRIEVER_K': 9.0, 'embedding_temperature': 0.2837422344924395, 'embedding_num_ctx': 1387.0, 'embedding_repeat_penalty': 1.1148824816904759, 'embedding_top_k': 60.0, 'chat_temperature': 0.6101456358685484, 'chat_num_ctx': 3775.0, 'chat_repeat_penalty': 1.405255709365418, 'chat_top_k': 35.0, 'Database_type': 2.0}",0.3004833175694558,0.9274999999999999,0.9323877510376584,0.9717414879946713,0.21321097499923258,0.3004833175694558,0,434.5459761619568,False,0
"{'CHUNK_SIZE': 659.0, 'CHUNK_OVERLAP': 82.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.1648682092412721, 'embedding_num_ctx': 1474.0, 'embedding_repeat_penalty': 1.3553223901615343, 'embedding_top_k': 58.0, 'chat_temperature': 0.3030826962130889, 'chat_num_ctx': 5452.0, 'chat_repeat_penalty': 1.3681377246062385, 'chat_top_k': 40.0, 'Database_type': 2.0}",0.2998046946690374,0.9274999999999999,0.9325820674907983,0.9730482730167057,0.21453606026328859,0.2998046946690374,0,385.3242030143738,False,0
"{'CHUNK_SIZE': 560.0, 'CHUNK_OVERLAP': 68.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.15986984793956938, 'embedding_num_ctx': 1475.0, 'embedding_repeat_penalty': 1.0900618489022995, 'embedding_top_k': 82.0, 'chat_temperature': 0.4721025504926464, 'chat_num_ctx': 5452.0, 'chat_repeat_penalty': 1.3663606858251998, 'chat_top_k': 34.0, 'Database_type': 2.0}",0.3009964742095267,0.9274999999999999,0.9325820674907983,0.9732785361746005,0.21310725591438853,0.3009964742095267,0,383.94543623924255,False,0
