params,mrr,ndcg,context_similarity,total_time,total_tokens,timed_out,stage,global_iteration,timestamp,lexical_ac,answer_precision,answer_f1,avg_similarity
"CHUNK_SIZE                  729.000000
CHUNK_OVERLAP                74.000000
embedding_temperature         0.993992
embedding_num_ctx           986.000000
embedding_repeat_penalty      1.040680
embedding_top_k              27.000000
Database_type                 3.000000
Name: 0, dtype: float64",0.6936349206349207,0.7343956805901837,0.8213809947898766,112.69369697570801,3672,False,1,1,112.74536871910095,,,,
"CHUNK_SIZE                   278.000000
CHUNK_OVERLAP                 92.000000
embedding_temperature          0.346500
embedding_num_ctx           1656.000000
embedding_repeat_penalty       1.377222
embedding_top_k               72.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.9458333333333334,0.9433837643145142,0.957899947212822,212.69020462036133,3672,False,1,2,325.4942238330841,,,,
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.4419006109237671, 'chat_num_ctx': 8146.0, 'chat_repeat_penalty': 1.0851731300354004, 'chat_top_k': 31.0}",,,0.9598387631555931,107.08539652824402,307134,False,2,3,432.6778929233551,0.3445651961870373,0.2766709964028023,0.3445651961870373,0.0
"{'RETRIEVER_K': 3.0, 'chat_temperature': 0.6459494233131409, 'chat_num_ctx': 3145.0, 'chat_repeat_penalty': 1.2454783916473389, 'chat_top_k': 78.0}",,,0.9676210943600972,83.23001074790955,148067,False,2,4,516.0069921016693,0.2994107943251188,0.2386939688534554,0.2994107943251188,0.0
"{'RETRIEVER_K': 4.0, 'chat_temperature': 0.1858951300382614, 'chat_num_ctx': 4881.0, 'chat_repeat_penalty': 0.97006756067276, 'chat_top_k': 71.0}",,,0.9676773419497199,369.2085063457489,237686,False,2,5,885.316041469574,0.3321455689683529,0.27617683084230277,0.3321455689683529,0.0
"{'RETRIEVER_K': 10.0, 'chat_temperature': 0.9840434789657593, 'chat_num_ctx': 2194.0, 'chat_repeat_penalty': 1.353548288345337, 'chat_top_k': 38.0}",,,0.957899947212822,144.58028292655945,423919,False,2,6,1030.0064775943756,0.24732013164450337,0.20759387858479492,0.24732013164450337,0.0
"{'RETRIEVER_K': 8.0, 'chat_temperature': 0.05513059347867966, 'chat_num_ctx': 3481.0, 'chat_repeat_penalty': 1.4882862567901611, 'chat_top_k': 44.0}",,,0.9592720336088929,101.28335618972778,344446,False,2,7,1131.3893582820892,0.3020885900936365,0.2513504706807184,0.3020885900936365,0.0
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.10339203123414581, 'chat_num_ctx': 8167.0, 'chat_repeat_penalty': 1.0839246169942334, 'chat_top_k': 37.0}",,,0.9598387631555931,111.32032442092896,307841,False,2,8,1243.720484495163,0.35803791075438973,0.27298354943016667,0.35803791075438973,0.0
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.03721841624134113, 'chat_num_ctx': 8146.0, 'chat_repeat_penalty': 1.0662563986142104, 'chat_top_k': 38.0}",,,0.9598387631555931,111.14572334289551,307783,False,2,9,1355.8732681274414,0.35616120285873476,0.27093243111309107,0.35616120285873476,0.0
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.01795384048825887, 'chat_num_ctx': 7647.0, 'chat_repeat_penalty': 1.1027120485854098, 'chat_top_k': 38.0}",,,0.9598387631555931,112.31615996360779,308069,False,2,10,1469.2838327884674,0.3479832619144412,0.26307125110947427,0.3479832619144412,0.0
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.14161072484958226, 'chat_num_ctx': 8185.0, 'chat_repeat_penalty': 1.039058654606771, 'chat_top_k': 37.0}",,,0.9598387631555931,111.80108571052551,308008,False,2,11,1582.1384828090668,0.34294869704944964,0.2683808276779548,0.34294869704944964,0.0
"{'RETRIEVER_K': 7.0, 'chat_temperature': 0.057328533257277214, 'chat_num_ctx': 8133.0, 'chat_repeat_penalty': 1.0752447040359283, 'chat_top_k': 38.0}",,,0.9598387631555931,110.48691987991333,307694,False,2,12,1693.7398929595947,0.3500709713262761,0.2755071716441559,0.3500709713262761,0.0
