stage,params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,total_tokens,timed_out
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 3, 'RETRIEVER_K': 1, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.26329854014961085,0.61,0.61,0.8411691252232844,0.20973053815348372,0.26329854014961085,0.0,358.4368085861206,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.2634723138833309,0.91,0.91,0.970300340698538,0.19752285792370863,0.2634723138833309,0.0,374.42083406448364,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 2, 'RETRIEVER_K': 10, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.26263408407993455,0.915,0.9183289785150381,0.9645143291750229,0.191275715176361,0.26263408407993455,0.0,397.54745602607727,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.25112823662242595,0.6976666666666667,0.7292026085356637,0.8195696020263273,0.19470356055348428,0.25112823662242595,0.0,426.6951525211334,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 2, 'RETRIEVER_K': 5, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.26637860672287506,0.915,0.917606395682357,0.9671453716072391,0.1906863275034916,0.26637860672287506,0.0,382.1401598453522,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 1, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.26329854014961085,0.61,0.61,0.8411691252232844,0.20973053815348372,0.26329854014961085,0.0,364.31119680404663,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 1, 'RETRIEVER_K': 10, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.2582715087247846,0.7105753968253969,0.7563746500262988,0.8237238218311809,0.20374185762492772,0.2582715087247846,0.0,383.6382431983948,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.2634723138833309,0.91,0.91,0.970300340698538,0.19752285792370863,0.2634723138833309,0.0,374.66932463645935,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.5, 'embedding_num_ctx': 1024, 'embedding_top_k': 50, 'embedding_repeat_penalty': 1.1, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.24710523671311,0.6981666666666668,0.7306829453862391,0.8225302326055675,0.19095372349576348,0.24710523671311,0.0,429.05644488334656,0,False
retrieval,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 128, 'Database_type': 1, 'RETRIEVER_K': 5, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.25112823662242595,0.6976666666666667,0.7292026085356637,0.8195696020263273,0.19470356055348428,0.25112823662242595,0.0,432.34857082366943,0,False
