stage,params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,total_tokens,timed_out
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 1.0, 'chat_num_ctx': 4096, 'chat_top_k': 100, 'chat_repeat_penalty': 0.9}",0.2986389060610848,0.9683333333333334,0.9646252869021111,0.960882026378893,0.20983182683517085,0.2986389060610848,0.0,406.05231380462646,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 0.5, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 1.2}",0.30449452852115283,0.9683333333333334,0.9646252869021111,0.960882026378893,0.21447717244052175,0.30449452852115283,0.0,370.56402683258057,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 1.0, 'chat_num_ctx': 4096, 'chat_top_k': 10, 'chat_repeat_penalty': 1.2}",0.3025105258059847,0.9683333333333334,0.9646252869021111,0.960882026378893,0.21289041409844484,0.3025105258059847,0.0,401.39003133773804,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 1.0, 'chat_num_ctx': 512, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.27121213989300164,0.9683333333333334,0.9646252869021111,0.960882026378893,0.19959629936996684,0.27121213989300164,0.0,330.3503179550171,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 1.0, 'chat_num_ctx': 4096, 'chat_top_k': 100, 'chat_repeat_penalty': 1.2}",0.2986389060610848,0.9683333333333334,0.9646252869021111,0.960882026378893,0.20983182683517085,0.2986389060610848,0.0,404.1626491546631,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 0.5, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 1.5}",0.2736944230762546,0.9683333333333334,0.9646252869021111,0.960882026378893,0.2003069184305071,0.2736944230762546,0.0,367.18600034713745,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 0.0, 'chat_num_ctx': 4096, 'chat_top_k': 100, 'chat_repeat_penalty': 1.5}",0.30236525649614465,0.9683333333333334,0.9646252869021111,0.960882026378893,0.21347078743284778,0.30236525649614465,0.0,400.6369078159332,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 1.0, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 1.5}",0.3001038227040081,0.9683333333333334,0.9646252869021111,0.960882026378893,0.20977460537954376,0.3001038227040081,0.0,372.29752349853516,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 0.5, 'chat_num_ctx': 512, 'chat_top_k': 10, 'chat_repeat_penalty': 0.9}",0.27432128020037805,0.9683333333333334,0.9646252869021111,0.960882026378893,0.20096667970546267,0.27432128020037805,0.0,365.7425317764282,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 3, 'RETRIEVER_K': 5, 'embedding_temperature': 0.0, 'embedding_num_ctx': 512, 'embedding_top_k': 10, 'embedding_repeat_penalty': 0.9, 'chat_temperature': 0.5, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.30449452852115283,0.9683333333333334,0.9646252869021111,0.960882026378893,0.21447717244052175,0.30449452852115283,0.0,367.8862397670746,0,False
