stage,params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,total_tokens,timed_out
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 1.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 1.2}",0.250986027927657,0.88,0.88,0.9614146716808135,0.1746637589229927,0.250986027927657,0.0,267.3214111328125,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 4096, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.2813146422871384,0.88,0.88,0.9614146716808135,0.19561637378271354,0.2813146422871384,0.0,277.8960485458374,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.5, 'chat_num_ctx': 4096, 'chat_top_k': 10, 'chat_repeat_penalty': 0.9}",0.27616200630660487,0.88,0.88,0.9614146716808135,0.19116917932931685,0.27616200630660487,0.0,263.4083433151245,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.5, 'chat_num_ctx': 4096, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.27616200630660487,0.88,0.88,0.9614146716808135,0.19116917932931685,0.27616200630660487,0.0,264.19995379447937,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 1.0, 'chat_num_ctx': 512, 'chat_top_k': 10, 'chat_repeat_penalty': 1.5}",0.25327678746455407,0.88,0.88,0.9614146716808135,0.17742578593334293,0.25327678746455407,0.0,278.76422786712646,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 8192, 'chat_top_k': 100, 'chat_repeat_penalty': 1.5}",0.2813146422871384,0.88,0.88,0.9614146716808135,0.19561637378271354,0.2813146422871384,0.0,278.6735770702362,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 1.5}",0.24466990141936162,0.88,0.88,0.9614146716808135,0.16849936128022253,0.24466990141936162,0.0,329.2320113182068,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 1.0, 'chat_num_ctx': 512, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.25196026942153726,0.88,0.88,0.9614146716808135,0.17549740466596664,0.25196026942153726,0.0,261.32663130760193,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.5, 'chat_num_ctx': 512, 'chat_top_k': 100, 'chat_repeat_penalty': 1.2}",0.24980862976747775,0.88,0.88,0.9614146716808135,0.173680313084766,0.24980862976747775,0.0,276.56047224998474,0,False
generation,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.28233644423092613,0.88,0.88,0.9614146716808135,0.1965857282708683,0.28233644423092613,0.0,278.30223178863525,0,False
chunking,"{'CHUNK_SIZE': 512, 'CHUNK_OVERLAP': 32, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.2824936932360053,0.88,0.88,0.9614146716808135,0.19719192993186602,0.2824936932360053,0.0,269.3557357788086,0,False
chunking,"{'CHUNK_SIZE': 256, 'CHUNK_OVERLAP': 64, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.28469528078858064,0.92,0.92,0.9693158253417973,0.1968739893167599,0.28469528078858064,0.0,382.46287870407104,0,False
chunking,"{'CHUNK_SIZE': 256, 'CHUNK_OVERLAP': 128, 'Database_type': 2, 'RETRIEVER_K': 1, 'embedding_temperature': 1.0, 'embedding_num_ctx': 2048, 'embedding_top_k': 100, 'embedding_repeat_penalty': 1.3, 'chat_temperature': 0.0, 'chat_num_ctx': 8192, 'chat_top_k': 40, 'chat_repeat_penalty': 0.9}",0.2905432222142686,0.91,0.91,0.9675542804429732,0.20391418653626264,0.2905432222142686,0.0,414.5944986343384,0,False
