lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/Dataset_category,config/Database_type,config/CHUNK_SIZE,config/CHUNK_OVERLAP,config/RETRIEVER_K,config/embedding_temperature,config/embedding_num_ctx,config/embedding_repeat_penalty,config/embedding_top_k,config/chat_temperature,config/chat_num_ctx,config/chat_repeat_penalty,config/chat_top_k,logdir
0.2540871885339141,0.5923333333333334,0.653626036290166,0.7640403902917011,0.1818092275485741,0.2540871885339141,0.0,268.3182430267334,False,0,1767276216,,False,1,87f6be0a,2026-01-01_22-03-36,268.37045550346375,268.37045550346375,2358861,ubuntu,192.168.110.74,268.37045550346375,1,0,3,674,99,6,0.1751480528529269,1355,1.243124260770713,81,0.17771064692562322,1642,1.1947583170923475,74,87f6be0a
0.24561223717923528,0.58,0.58,0.8331972726665804,0.1978398968409385,0.24561223717923528,0.0,308.8409934043884,False,0,1767276526,,False,1,0ed11375,2026-01-01_22-08-46,308.89419317245483,308.89419317245483,2368015,ubuntu,192.168.110.74,308.89419317245483,1,0,2,416,87,1,0.7737160699981672,775,0.9430596575225112,27,0.027160318646910153,3448,1.161199633603934,59,0ed11375
0.267875047253307,0.6921111111111111,0.760566377203038,0.8119666212211456,0.18458275155985113,0.267875047253307,0.0,438.02645087242126,False,0,1767276965,,False,1,23e58ca2,2026-01-01_22-16-05,438.08018040657043,438.08018040657043,2376500,ubuntu,192.168.110.74,438.08018040657043,1,0,2,409,57,9,0.05787641643526176,752,0.9464296886734316,51,0.006656025291873591,6552,0.9149255152218245,13,23e58ca2
0.2656454673872975,0.7160000000000001,0.7745522280464737,0.8197180890271291,0.18447001141975786,0.2656454673872975,0.0,341.4025707244873,False,0,1767277308,,False,1,fe75120f,2026-01-01_22-21-48,341.4566855430603,341.4566855430603,2388616,ubuntu,192.168.110.74,341.4566855430603,1,0,2,440,42,9,0.46553950525300836,1509,1.457788722183384,30,0.5429318143994332,4050,0.925862394862281,26,fe75120f
0.25183421882511786,0.975,0.9660017551557091,0.9404962905767238,0.17264783866639266,0.25183421882511786,0.0,521.2712287902832,False,0,1767277830,,False,1,cfaea4f9,2026-01-01_22-30-30,521.3255484104156,521.3255484104156,2398430,ubuntu,192.168.110.74,521.3255484104156,1,0,2,297,89,8,0.10317563844526534,658,1.2267781319673439,17,0.0030775519615069413,2571,1.0218922399364343,51,cfaea4f9
0.2445523853487479,0.265,0.31082541375001016,0.7273387531421992,0.17677503543487533,0.2445523853487479,0.0,270.18726897239685,False,0,1767278101,,False,1,24664ea7,2026-01-01_22-35-01,270.24739170074463,270.24739170074463,2411164,ubuntu,192.168.110.74,270.24739170074463,1,0,1,1018,36,2,0.9798857338187381,2040,0.9197440399805078,96,0.971775739929102,8086,1.497009294437416,10,24664ea7
0.2658089050610164,0.6766666666666667,0.7271331893604125,0.8313600327157538,0.19502483949635924,0.2658089050610164,0.0,305.47134613990784,False,0,1767278408,,False,1,1ffa2019,2026-01-01_22-40-08,305.5244402885437,305.5244402885437,2419980,ubuntu,192.168.110.74,305.5244402885437,1,0,2,796,124,4,0.39117230513324713,939,1.0568565098022742,60,0.4645489471979284,7397,1.4202045581054716,96,1ffa2019
0.26389465626463166,0.5485357142857145,0.6635814662004154,0.7895256227548773,0.1884000213197321,0.26389465626463166,0.0,336.78659224510193,False,0,1767278746,,False,1,ba59571a,2026-01-01_22-45-46,336.83864402770996,336.83864402770996,2428311,ubuntu,192.168.110.74,336.83864402770996,1,0,3,1015,58,10,0.0023583257942345753,1869,1.4660969864762092,55,0.36621980373293234,6117,0.9391238633886655,10,ba59571a
0.2863737964098363,0.9933333333333333,0.9709590537503313,0.9404916305402219,0.1971192792044204,0.2863737964098363,0.0,308.8667948246002,False,0,1767279056,,False,1,81cf8f1c,2026-01-01_22-50-56,308.9526734352112,308.9526734352112,2438559,ubuntu,192.168.110.74,308.9526734352112,1,0,1,282,59,7,0.723057333555853,1053,1.0866822373708662,74,0.7715323217264232,5278,1.3830095368810544,33,81cf8f1c
0.2543360935025414,0.97,0.9699787152918792,0.954234735922385,0.1758475726297815,0.2543360935025414,0.0,316.20949840545654,False,0,1767279373,,False,1,d9772ec1,2026-01-01_22-56-13,316.3154442310333,316.3154442310333,2447757,ubuntu,192.168.110.74,316.3154442310333,1,0,1,270,127,6,0.7595151596878306,1095,1.1037230717386433,96,0.9953751054695791,777,1.3474025357876538,36,d9772ec1
