params,mrr,ndcg,context_similarity,total_time,total_tokens,timed_out,stage,global_iteration,timestamp,lexical_ac,answer_precision,answer_f1,avg_similarity
"CHUNK_SIZE                   580.000000
CHUNK_OVERLAP                112.000000
embedding_temperature          0.609736
embedding_num_ctx           1994.000000
embedding_repeat_penalty       1.299717
embedding_top_k               83.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.9666666666666667,0.960281924107436,0.9621654404895084,137.18595576286316,3672,False,1,1,137.24057483673096,,,,
"CHUNK_SIZE                  743.000000
CHUNK_OVERLAP                41.000000
embedding_temperature         0.172089
embedding_num_ctx           694.000000
embedding_repeat_penalty      1.117100
embedding_top_k              52.000000
Database_type                 2.000000
Name: 0, dtype: float64",0.9666666666666667,0.960281924107436,0.9621654404895084,91.13798332214355,3672,False,1,2,228.43153738975525,,,,
"{'RETRIEVER_K': 2, 'chat_temperature': 0.6243214020242429, 'chat_num_ctx': 1926, 'chat_repeat_penalty': 0.9013998599726283, 'chat_top_k': 23}",,,0.9760973643001921,272.3882703781128,118573,False,2,3,500.91802620887756,0.29877244419057936,0.216561396098976,0.29877244419057936,0.0
"{'RETRIEVER_K': 5, 'chat_temperature': 0.2503555397657634, 'chat_num_ctx': 6563, 'chat_repeat_penalty': 1.3029258477216954, 'chat_top_k': 32}",,,0.9685669700437738,246.40479588508606,248431,False,2,4,747.4218652248383,0.30043005888328567,0.21308793564289238,0.30043005888328567,0.0
"{'RETRIEVER_K': 6, 'chat_temperature': 0.771010368711789, 'chat_num_ctx': 2068, 'chat_repeat_penalty': 1.362576512803919, 'chat_top_k': 29}",,,0.9688809133918564,280.6849956512451,289742,False,2,5,1028.2049539089203,0.28448907911796945,0.2099402329020921,0.28448907911796945,0.0
"{'RETRIEVER_K': 3, 'chat_temperature': 0.10338729825307813, 'chat_num_ctx': 732, 'chat_repeat_penalty': 1.10148478480009, 'chat_top_k': 32}",,,0.9714128258536185,281.3213255405426,161432,False,2,6,1309.6242179870605,0.2674558532532034,0.19441193020174954,0.2674558532532034,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.6734318718833449, 'chat_num_ctx': 1319, 'chat_repeat_penalty': 0.9917264317482135, 'chat_top_k': 75}",,,0.9671435002640564,274.5891354084015,331949,False,2,7,1584.3127431869507,0.28058517258199783,0.20371984134071414,0.28058517258199783,0.0
"{'RETRIEVER_K': 9, 'chat_temperature': 0.4401554789989519, 'chat_num_ctx': 3147, 'chat_repeat_penalty': 1.280835829100786, 'chat_top_k': 84}",,,0.9635439417470105,346.94921469688416,417023,False,2,8,1931.3610520362854,0.28880228608762387,0.21932674463284857,0.28880228608762387,0.0
"{'RETRIEVER_K': 9, 'chat_temperature': 0.5815219605306057, 'chat_num_ctx': 4048, 'chat_repeat_penalty': 1.3988930977915408, 'chat_top_k': 91}",,,0.9635439417470105,368.8382031917572,418697,False,2,9,2300.297666788101,0.28738545673265387,0.2054382680083598,0.28738545673265387,0.0
"{'RETRIEVER_K': 4, 'chat_temperature': 0.08354141787729219, 'chat_num_ctx': 7515, 'chat_repeat_penalty': 1.1248304829254612, 'chat_top_k': 20}",,,0.9716473778607216,327.2091751098633,205373,False,2,10,2627.6068103313446,0.28989603758638915,0.20597552099440816,0.28989603758638915,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.7793816771062209, 'chat_num_ctx': 4524, 'chat_repeat_penalty': 1.1625658694764986, 'chat_top_k': 15}",,,0.9671435002640564,268.9515800476074,333259,False,2,11,2896.6556520462036,0.29990656815621713,0.20988287508748965,0.29990656815621713,0.0
"{'RETRIEVER_K': 8, 'chat_temperature': 0.8165105728786085, 'chat_num_ctx': 5741, 'chat_repeat_penalty': 1.188664919541497, 'chat_top_k': 79}",,,0.9653921736364679,278.7631165981293,375567,False,2,12,3175.5174741744995,0.3015138486011372,0.21183158718017028,0.3015138486011372,0.0
"CHUNK_SIZE                   947.000000
CHUNK_OVERLAP                102.000000
embedding_temperature          0.839603
embedding_num_ctx           1351.000000
embedding_repeat_penalty       1.011141
embedding_top_k               29.000000
Database_type                  1.000000
Name: 0, dtype: float64",0.6916071428571431,0.7315976869810733,0.8190023094565023,114.85185313224792,3672,False,1,13,3290.4207434654236,,,,
"CHUNK_SIZE                   400.000000
CHUNK_OVERLAP                 76.000000
embedding_temperature          0.402001
embedding_num_ctx           1104.000000
embedding_repeat_penalty       1.409192
embedding_top_k               61.000000
Database_type                  3.000000
Name: 0, dtype: float64",0.9640000000000001,0.942317700573621,0.8684689618470876,156.38155889511108,3672,False,1,14,3446.854838371277,,,,
"{'RETRIEVER_K': 8, 'chat_temperature': 0.8165105728786085, 'chat_num_ctx': 5741, 'chat_repeat_penalty': 1.188664919541497, 'chat_top_k': 79}",,,0.8733187393971281,331.6827690601349,415024,False,2,15,3778.634763479233,0.2835690333036655,0.22222264473737988,0.2835690333036655,0.0
"{'RETRIEVER_K': 5, 'chat_temperature': 0.2503555397657634, 'chat_num_ctx': 6563, 'chat_repeat_penalty': 1.3029258477216954, 'chat_top_k': 32}",,,0.8802517297370719,242.7938814163208,269105,False,2,16,4021.5242714881897,0.2823254052058297,0.22327737547275656,0.2823254052058297,0.0
"{'RETRIEVER_K': 7, 'chat_temperature': 0.7793816771062209, 'chat_num_ctx': 4524, 'chat_repeat_penalty': 1.1625658694764986, 'chat_top_k': 15}",,,0.8770250595917584,310.63036918640137,366333,False,2,17,4332.251870632172,0.2884378036663559,0.22642705375111938,0.2884378036663559,0.0
"{'RETRIEVER_K': 8, 'chat_temperature': 0.2682597758139009, 'chat_num_ctx': 512, 'chat_repeat_penalty': 1.2379910547354358, 'chat_top_k': 10}",,,0.8733187393971281,307.5370581150055,418035,False,2,18,4639.8862657547,0.24504694750143766,0.19083625123018458,0.24504694750143766,0.0
