lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/Dataset_category,config/Database_type,config/CHUNK_SIZE,config/CHUNK_OVERLAP,config/RETRIEVER_K,config/embedding_temperature,config/embedding_num_ctx,config/embedding_repeat_penalty,config/embedding_top_k,config/chat_temperature,config/chat_num_ctx,config/chat_repeat_penalty,config/chat_top_k,logdir
0.30854207946472373,0.6466666666666668,0.6965791488127224,0.7887762971892773,0.2343188091894077,0.30854207946472373,0.0,136.37257432937622,False,0,1764897388,,False,1,3da3406c,2025-12-05_09-16-28,136.4435248374939,136.4435248374939,3790843,ubuntu,192.168.110.74,136.4435248374939,1,0,1,504,78,3,0.26796205956238306,724,1.2078047781935477,55,0.11237638321054166,3598,1.2018764332946117,16,3da3406c
0.2647278311404549,0.5683333333333335,0.6371393290375513,0.7728841562885573,0.2393522903422668,0.2647278311404549,0.0,111.63954973220825,False,0,1764897501,,False,1,8e484bfd,2025-12-05_09-18-21,111.69176197052002,111.69176197052002,3793240,ubuntu,192.168.110.74,111.69176197052002,1,0,3,883,48,3,0.5412373836615567,1824,1.4713958691235254,99,0.9095237032007836,1187,1.082311232912525,77,8e484bfd
0.28151767460349797,0.7423333333333335,0.7524901485803602,0.8124657568628093,0.2791745931392301,0.28151767460349797,0.0,97.55112886428833,False,0,1764897600,,False,1,ab320eb4,2025-12-05_09-20-00,97.60230278968811,97.60230278968811,3795633,ubuntu,192.168.110.74,97.60230278968811,1,0,3,888,108,5,0.698232315232727,1098,1.2409623708285655,58,0.2932848389546684,561,1.0726278815991386,47,ab320eb4
0.31610005381161904,0.5843809523809527,0.6621293372649053,0.7978932405500025,0.24875222738621897,0.31610005381161904,0.0,180.13407349586487,False,0,1764897781,,False,1,8d0070cd,2025-12-05_09-23-01,180.18714380264282,180.18714380264282,3797840,ubuntu,192.168.110.74,180.18714380264282,1,0,2,760,76,7,0.2742105836104618,1303,1.4626944751782436,78,0.17278147273658828,4991,1.1017025896388457,29,8d0070cd
0.2766751886778556,0.6607857142857145,0.7142516244624946,0.8135982176815396,0.23327010571791404,0.2766751886778556,0.0,164.45983386039734,False,0,1764897946,,False,1,0fa637c1,2025-12-05_09-25-46,164.51352381706238,164.51352381706238,3802796,ubuntu,192.168.110.74,164.51352381706238,1,0,3,860,44,7,0.7892016668807362,1957,1.2475405615123223,39,0.5991928440031121,4237,1.02963701228551,43,0fa637c1
0.32558611776005697,0.975,0.9682189873695564,0.9485882803625368,0.26032593322604286,0.32558611776005697,0.0,202.64916610717773,False,0,1764898150,,False,1,e2f05adc,2025-12-05_09-29-10,202.70424342155457,202.70424342155457,3805713,ubuntu,192.168.110.74,202.70424342155457,1,0,2,268,124,10,0.005905437127295965,1412,0.9174518980845088,91,0.0035559724705135354,8092,1.484554603273402,19,e2f05adc
0.3051601032311756,0.98,0.9665243759368746,0.9424524981378436,0.2386007294241323,0.3051601032311756,0.0,201.9608736038208,False,0,1764898353,,False,1,eaffdef1,2025-12-05_09-32-33,202.01553511619568,202.01553511619568,3809750,ubuntu,192.168.110.74,202.01553511619568,1,0,2,291,127,10,0.01366951031406971,1436,0.9009471244257234,17,0.5568371573545344,7748,1.4375546192666708,95,eaffdef1
0.28981168753111225,0.975,0.9683206174766623,0.9425641076598156,0.23088620440321733,0.28981168753111225,0.0,204.5417742729187,False,0,1764898559,,False,1,3fea231a,2025-12-05_09-35-59,204.59703636169434,204.59703636169434,3814800,ubuntu,192.168.110.74,204.59703636169434,1,0,2,269,127,10,0.027947219057298918,540,0.945187002404553,98,0.9803142222460888,8046,1.498692467861597,11,3fea231a
0.3073645238002385,0.7475952380952381,0.7867476684564713,0.8252178101001071,0.2396582216760766,0.3073645238002385,0.0,559.1932079792023,False,0,1764899119,,False,1,e2c97b3f,2025-12-05_09-45-19,559.2463510036469,559.2463510036469,3824447,ubuntu,192.168.110.74,559.2463510036469,1,0,2,477,102,8,0.24874506346255365,1608,1.033995679420567,76,0.004158643576003596,6362,1.3499283345356288,70,e2c97b3f
0.2887996218545033,0.6922063492063494,0.7703475654479663,0.8368952332159477,0.22416377280294952,0.2887996218545033,0.0,150.38320326805115,False,0,1764899270,,False,1,92107eac,2025-12-05_09-47-50,150.45422554016113,150.45422554016113,3832749,ubuntu,192.168.110.74,150.45422554016113,1,0,1,486,104,9,0.9136473169009235,935,1.0562947921499342,14,0.35299493911574187,2460,1.2867263056503413,31,92107eac
