lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/Dataset_category,config/Database_type,config/CHUNK_SIZE,config/CHUNK_OVERLAP,config/RETRIEVER_K,config/embedding_temperature,config/embedding_num_ctx,config/embedding_repeat_penalty,config/embedding_top_k,config/chat_temperature,config/chat_num_ctx,config/chat_repeat_penalty,config/chat_top_k,logdir
0.22683895188158432,0.6295476190476192,0.718736879000398,0.8102781650803053,0.18244228500703424,0.22683895188158432,0.0,114.91459274291992,False,0,1764882935,,False,1,12c8a0be,2025-12-05_05-15-35,114.98000478744507,114.98000478744507,3332264,ubuntu,192.168.110.74,114.98000478744507,1,0,1,815,33,8,0.4121259525514058,1184,1.1757712060448529,40,0.9140924406030593,1194,1.3149079713351466,41,12c8a0be
0.27591891078369096,0.65,0.6788045457857207,0.7960132720104508,0.21237663113498328,0.27591891078369096,0.0,115.72414445877075,False,0,1764883051,,False,1,3bd61899,2025-12-05_05-17-31,115.77649712562561,115.77649712562561,3334605,ubuntu,192.168.110.74,115.77649712562561,1,0,2,809,37,2,0.462141867422465,673,1.4529320980734677,46,0.7456476973826184,7195,1.2337498138383525,48,3bd61899
0.23491135922453427,0.5150000000000001,0.5653883123502698,0.7768256550569907,0.1833805836136701,0.23491135922453427,0.0,135.4112627506256,False,0,1764883188,,False,1,c7a2d72c,2025-12-05_05-19-48,135.46441841125488,135.46441841125488,3336741,ubuntu,192.168.110.74,135.46441841125488,1,0,2,730,57,3,0.8540878597966892,1279,0.9121027675708385,23,0.8502407990021901,4285,1.4422276994180416,86,c7a2d72c
0.2475709960465597,0.6217857142857143,0.6830415629260229,0.7972708526361171,0.20034864262234156,0.2475709960465597,0.0,176.3456254005432,False,0,1764883365,,False,1,d5f6f394,2025-12-05_05-22-45,176.3983199596405,176.3983199596405,3342011,ubuntu,192.168.110.74,176.3983199596405,1,0,3,686,71,8,0.9257557395648665,2034,1.1835586933998141,19,0.42868734116885676,5196,1.4795525970039494,39,d5f6f394
0.30988606036593774,0.6208333333333335,0.6816068641255452,0.7921958226000085,0.23825565187632092,0.30988606036593774,0.0,149.08974814414978,False,0,1764883516,,False,1,0343a536,2025-12-05_05-25-16,149.14325189590454,149.14325189590454,3346793,ubuntu,192.168.110.74,149.14325189590454,1,0,2,460,80,4,0.244176328903829,1901,1.3352615741632141,85,0.45289916839169875,7020,1.0594044856409965,70,0343a536
0.3809647727637631,0.97,0.9700553862385211,0.9543657421831262,0.30462452313999194,0.3809647727637631,0.0,182.93841981887817,False,0,1764883700,,False,1,51a64448,2025-12-05_05-28-20,182.99354577064514,182.99354577064514,3349505,ubuntu,192.168.110.74,182.99354577064514,1,0,2,274,122,5,0.024603200473183928,1913,1.4955519166381719,93,0.059627451868061954,8120,0.9626063799621902,95,51a64448
0.30341929576461873,0.975,0.9728788708148949,0.9500649487633968,0.27397587041170146,0.30341929576461873,0.0,146.9954433441162,False,0,1764883848,,False,1,81acbd0c,2025-12-05_05-30-48,147.04970169067383,147.04970169067383,3353942,ubuntu,192.168.110.74,147.04970169067383,1,0,2,311,122,6,0.08686391281152797,1706,1.486786027056752,97,0.0642270029765194,699,0.9139973501107104,13,81acbd0c
0.2955230092635694,0.556,0.6376483618880842,0.7868850633642543,0.23227981352419125,0.2955230092635694,0.0,677.7259604930878,False,0,1764884526,,False,1,87d7bec9,2025-12-05_05-42-06,677.7774856090546,677.7774856090546,3359248,ubuntu,192.168.110.74,677.7774856090546,1,0,3,1001,127,6,0.008767098300663467,530,0.9696083945709237,72,0.07237234566767348,8111,0.9184931372422472,91,87d7bec9
0.3502192492120249,0.96,0.9610601852967176,0.9449300440037066,0.2746130197644265,0.3502192492120249,0.0,186.08488512039185,False,0,1764884714,,False,1,f43b1f0d,2025-12-05_05-45-14,186.17252445220947,186.17252445220947,3380268,ubuntu,192.168.110.74,186.17252445220947,1,0,1,277,100,9,0.7366492762476299,1574,1.328277169504656,70,0.2545280706333536,3209,1.0628426866991196,99,f43b1f0d
0.29113291855357526,0.64,0.64,0.8511646487533315,0.2474630515927838,0.29113291855357526,0.0,124.32587695121765,False,0,1764884839,,False,1,545377eb,2025-12-05_05-47-19,124.37914490699768,124.37914490699768,3384282,ubuntu,192.168.110.74,124.37914490699768,1,0,2,465,104,1,0.22405720927470568,811,1.0620134799764875,99,0.6403576506374943,5865,1.065175052061614,66,545377eb
