params,lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens
"{'CHUNK_SIZE': 354.0, 'CHUNK_OVERLAP': 45.0, 'RETRIEVER_K': 7.0, 'embedding_temperature': 0.9847501516342163, 'embedding_num_ctx': 1254.0, 'embedding_repeat_penalty': 1.2139875888824463, 'embedding_top_k': 63.0, 'chat_temperature': 0.025379694998264313, 'chat_num_ctx': 3615.0, 'chat_repeat_penalty': 1.2078697681427002, 'chat_top_k': 28.0, 'Database_type': 1.0}",0.31905498536199395,0.955,0.9510158689027643,0.961543877648192,0.23550111913877822,0.31905498536199395,0,445.2339322566986,False,0
"{'CHUNK_SIZE': 810.0, 'CHUNK_OVERLAP': 84.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.19922180473804474, 'embedding_num_ctx': 1960.0, 'embedding_repeat_penalty': 1.0350308418273926, 'embedding_top_k': 13.0, 'chat_temperature': 0.9495701789855957, 'chat_num_ctx': 4673.0, 'chat_repeat_penalty': 0.9853614568710327, 'chat_top_k': 87.0, 'Database_type': 2.0}",0.2438517429634184,0.185,0.18630929753571457,0.7017895873704034,0.26889791911267924,0.2438517429634184,0,177.57255387306213,False,0
"{'CHUNK_SIZE': 968.0, 'CHUNK_OVERLAP': 80.0, 'RETRIEVER_K': 8.0, 'embedding_temperature': 0.6895180940628052, 'embedding_num_ctx': 1398.0, 'embedding_repeat_penalty': 1.108898639678955, 'embedding_top_k': 87.0, 'chat_temperature': 0.7184703350067139, 'chat_num_ctx': 6641.0, 'chat_repeat_penalty': 1.1631932258605957, 'chat_top_k': 71.0, 'Database_type': 3.0}",0.2893436567485402,0.6653333333333333,0.7024989730395502,0.8130040096508321,0.2401125411510227,0.2893436567485402,0,261.75933289527893,False,0
"{'CHUNK_SIZE': 607.0, 'CHUNK_OVERLAP': 112.0, 'RETRIEVER_K': 4.0, 'embedding_temperature': 0.4984878897666931, 'embedding_num_ctx': 664.0, 'embedding_repeat_penalty': 1.437399983406067, 'embedding_top_k': 36.0, 'chat_temperature': 0.2598559558391571, 'chat_num_ctx': 1520.0, 'chat_repeat_penalty': 1.4050407409667969, 'chat_top_k': 34.0, 'Database_type': 2.0}",0.23652455573368578,0.1825,0.18430676558073394,0.6837565008484465,0.2019334195368269,0.23652455573368578,0,182.33457374572754,False,0
"{'CHUNK_SIZE': 529.0, 'CHUNK_OVERLAP': 60.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.2957901060581207, 'embedding_num_ctx': 737.0, 'embedding_repeat_penalty': 1.2970744371414185, 'embedding_top_k': 91.0, 'chat_temperature': 0.5827224254608154, 'chat_num_ctx': 7710.0, 'chat_repeat_penalty': 0.9456899762153625, 'chat_top_k': 60.0, 'Database_type': 2.0}",0.24745191794485222,0.18,0.18,0.7033521400517678,0.2948794564307158,0.24745191794485222,0,175.55106210708618,False,0
"{'CHUNK_SIZE': 263.0, 'CHUNK_OVERLAP': 69.0, 'RETRIEVER_K': 2.0, 'embedding_temperature': 0.9377019687812613, 'embedding_num_ctx': 657.0, 'embedding_repeat_penalty': 0.9267506818150906, 'embedding_top_k': 10.0, 'chat_temperature': 0.6662910059999043, 'chat_num_ctx': 1587.0, 'chat_repeat_penalty': 0.9340637324260714, 'chat_top_k': 61.0, 'Database_type': 2.0}",0.31529971427283227,0.88,0.88,0.9534989068114075,0.28253909688823636,0.31529971427283227,0,256.4428153038025,False,0
"{'CHUNK_SIZE': 604.0, 'CHUNK_OVERLAP': 71.0, 'RETRIEVER_K': 7.0, 'embedding_temperature': 0.9841337247936226, 'embedding_num_ctx': 907.0, 'embedding_repeat_penalty': 1.2119116927559317, 'embedding_top_k': 63.0, 'chat_temperature': 0.006859543491336065, 'chat_num_ctx': 3581.0, 'chat_repeat_penalty': 1.1874949878607952, 'chat_top_k': 28.0, 'Database_type': 3.0}",0.3205180514446646,0.7647142857142858,0.7992918255203685,0.8446549135235073,0.2707339094952897,0.3205180514446646,0,218.68830847740173,False,0
"{'CHUNK_SIZE': 541.0, 'CHUNK_OVERLAP': 66.0, 'RETRIEVER_K': 7.0, 'embedding_temperature': 0.8418642261824144, 'embedding_num_ctx': 892.0, 'embedding_repeat_penalty': 1.211911678314209, 'embedding_top_k': 80.0, 'chat_temperature': 0.06788637628820816, 'chat_num_ctx': 7884.0, 'chat_repeat_penalty': 1.18719691601349, 'chat_top_k': 28.0, 'Database_type': 3.0}",0.3289592461867189,0.7189999999999999,0.7393104933759157,0.8131468580739662,0.2539672230526184,0.3289592461867189,0,241.57282614707947,False,0
"{'CHUNK_SIZE': 769.0, 'CHUNK_OVERLAP': 106.0, 'RETRIEVER_K': 9.0, 'embedding_temperature': 0.9460191219802379, 'embedding_num_ctx': 1078.0, 'embedding_repeat_penalty': 1.4902153076567204, 'embedding_top_k': 18.0, 'chat_temperature': 0.1967886742796061, 'chat_num_ctx': 7674.0, 'chat_repeat_penalty': 1.3615352580675364, 'chat_top_k': 58.0, 'Database_type': 3.0}",0.2818899703999281,0.722436507936508,0.7432231656478487,0.8079294649075349,0.23287669139155043,0.2818899703999281,0,292.41968035697937,False,0
"{'CHUNK_SIZE': 541.0, 'CHUNK_OVERLAP': 66.0, 'RETRIEVER_K': 7.0, 'embedding_temperature': 0.8801610492293355, 'embedding_num_ctx': 892.0, 'embedding_repeat_penalty': 1.1476798565563107, 'embedding_top_k': 79.0, 'chat_temperature': 0.06775792907131103, 'chat_num_ctx': 8131.0, 'chat_repeat_penalty': 1.1831820767576977, 'chat_top_k': 28.0, 'Database_type': 1.0}",0.3288243320682024,0.7189999999999999,0.7393104933759157,0.8131468580739662,0.2561261517812718,0.3288243320682024,0,241.77040481567383,False,0
