lexical_ac,mrr,ndcg,context_similarity,answer_precision,answer_f1,avg_similarity,total_time,timed_out,total_tokens,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/Dataset_category,config/Database_type,config/CHUNK_SIZE,config/CHUNK_OVERLAP,config/RETRIEVER_K,config/embedding_temperature,config/embedding_num_ctx,config/embedding_repeat_penalty,config/embedding_top_k,config/chat_temperature,config/chat_num_ctx,config/chat_repeat_penalty,config/chat_top_k,logdir
0.26050617518114816,0.8118571428571429,0.8129560779252938,0.8074149457310236,0.2296291011073405,0.26050617518114816,0.0,232.7672381401062,False,0,1764911926,,False,1,763bdc96,2025-12-05_13-18-46,232.82270884513855,232.82270884513855,55994,ubuntu,192.168.110.74,232.82270884513855,1,2,2,429,68,9,0.480815318360334,1922,1.240905501635324,65,0.9384667526752111,2701,1.1848562171906138,65,763bdc96
0.2829843164237707,0.67,0.6896176453832312,0.8506427795813647,0.2206012386105103,0.2829843164237707,0.0,198.60587739944458,False,0,1764912126,,False,1,a4cb648f,2025-12-05_13-22-06,198.66205286979675,198.66205286979675,60518,ubuntu,192.168.110.74,198.66205286979675,1,2,2,659,83,3,0.44553943834192444,839,1.0553566756705872,79,0.9775332622288557,7192,1.1837840575263103,17,a4cb648f
0.28456839386371696,0.7409404761904763,0.7795861751545955,0.8464813523517692,0.29026477470698525,0.28456839386371696,0.0,1448.76868724823,True,0,1764913576,,False,1,6f856755,2025-12-05_13-46-16,1448.8226099014282,1448.8226099014282,63845,ubuntu,192.168.110.74,1448.8226099014282,1,2,2,812,81,8,0.05282938404705695,1875,1.3665010857835502,57,0.5833738961912421,5543,0.9036273372592261,63,6f856755
0.31445933670830983,0.42471825396825397,0.6066718413582255,0.8000878674018633,0.25862641759561117,0.31445933670830983,0.0,230.81300830841064,False,0,1764913808,,False,1,81680809,2025-12-05_13-50-08,230.88636994361877,230.88636994361877,85306,ubuntu,192.168.110.74,230.88636994361877,1,2,1,942,54,9,0.5198804815640228,2031,0.9497587858942338,22,0.11719261180825102,4854,1.2283730217785298,11,81680809
0.2891832968501403,0.761595238095238,0.7787182811028872,0.8090734531777559,0.23677548851013575,0.2891832968501403,0.0,208.93860054016113,False,0,1764914018,,False,1,effe5d6c,2025-12-05_13-53-38,209.03053498268127,209.03053498268127,89793,ubuntu,192.168.110.74,209.03053498268127,1,2,1,504,70,7,0.5679324660725111,1170,1.2661775135315878,95,0.25912932911818853,2409,1.2787501094796903,72,effe5d6c
0.22478722656282352,0.23,0.2460184190924636,0.6380628257851019,0.19999887086353815,0.22478722656282352,0.0,152.61471009254456,False,0,1764914172,,False,1,40d1c479,2025-12-05_13-56-12,152.6686668395996,152.6686668395996,93814,ubuntu,192.168.110.74,152.6686668395996,1,2,3,1008,34,4,0.9688802087491168,1557,0.9025626444802142,12,0.08054984822514738,711,1.4479343482960516,12,40d1c479
0.29088413591678103,0.6,0.6,0.8513374295892653,0.32423366736029413,0.29088413591678103,0.0,119.30270457267761,False,0,1764914292,,False,1,e8e75c5d,2025-12-05_13-58-12,119.37874460220337,119.37874460220337,101575,ubuntu,192.168.110.74,119.37874460220337,1,2,1,999,119,1,0.9922162221000385,566,0.9160904034592218,14,0.5054966048118426,8005,0.9450757991736235,32,e8e75c5d
0.28643270374027324,0.975,0.9629173146121072,0.9649201869672439,0.23613692138869347,0.28643270374027324,0.0,547.7514081001282,False,0,1764914841,,False,1,751ae9b5,2025-12-05_14-07-21,547.868369102478,547.868369102478,103954,ubuntu,192.168.110.74,547.868369102478,1,2,1,271,32,10,0.019242072505848973,1472,1.0364657881597177,35,0.07166852268245613,5124,1.4969923622100876,99,751ae9b5
0.30011511846546,0.6946666666666667,0.7315728150819888,0.8420155277753265,0.2807099908548965,0.30011511846546,0.0,213.28151512145996,False,0,1764915055,,False,1,aaf85636,2025-12-05_14-10-55,213.3359935283661,213.3359935283661,112554,ubuntu,192.168.110.74,213.3359935283661,1,2,3,808,118,6,0.7236332145650697,2014,1.456465202149939,34,0.7176394179879568,3383,1.0343068573371843,38,aaf85636
0.25009697893215366,0.6966666666666668,0.7096092127277202,0.7685077512196695,0.21821756267543801,0.25009697893215366,0.0,159.1235888004303,False,0,1764915216,,False,1,e8d2e2b6,2025-12-05_14-13-36,159.2036395072937,159.2036395072937,117355,ubuntu,192.168.110.74,159.2036395072937,1,2,1,863,50,10,0.21208085930368242,1064,1.0515121633748428,33,0.30570643483790716,519,1.3169395610497974,93,e8d2e2b6
