params,mrr,ndcg,context_similarity,total_time,total_tokens,timed_out,stage,global_iteration,timestamp,lexical_ac,answer_precision,answer_f1,avg_similarity
"CHUNK_SIZE                   765.000000
CHUNK_OVERLAP                111.000000
embedding_temperature          0.096966
embedding_num_ctx           1628.000000
embedding_repeat_penalty       1.117196
embedding_top_k               80.000000
Database_type                  1.000000
Name: 0, dtype: float64",0.6632500000000001,0.7018491109459578,0.8144221014822459,223.52245950698853,3672,False,1,1,223.5757086277008,,,,
"CHUNK_SIZE                  495.000000
CHUNK_OVERLAP                39.000000
embedding_temperature         0.618161
embedding_num_ctx           832.000000
embedding_repeat_penalty      1.254576
embedding_top_k              54.000000
Database_type                 2.000000
Name: 0, dtype: float64",0.96,0.9548947407863654,0.9692258286655117,225.7772250175476,3672,False,1,2,449.408732175827,,,,
"{'RETRIEVER_K': 6, 'chat_num_ctx': 4352, 'chat_repeat_penalty': 1.2, 'chat_temperature': 0.5, 'chat_top_k': 55}",,,0.9742652388119827,103.73071193695068,272372,False,2,3,553.2451367378235,0.32461295836440307,0.25597301447842025,0.32461295836440307,0.0
"{'RETRIEVER_K': 2, 'chat_num_ctx': 8168, 'chat_repeat_penalty': 0.9289771282427882, 'chat_temperature': 0.052917580417116916, 'chat_top_k': 86}",,,0.9848664979484696,77.43945097923279,112163,False,2,4,630.7842442989349,0.3316641556969453,0.29212489348799553,0.3316641556969453,0.0
"{'RETRIEVER_K': 10, 'chat_num_ctx': 519, 'chat_repeat_penalty': 1.4957765212918241, 'chat_temperature': 0.15844527522673402, 'chat_top_k': 27}",,,0.9692258286655117,60.60299038887024,429023,False,2,5,691.4866092205048,0.2572409496754927,0.22843359965856425,0.2572409496754927,0.0
"{'RETRIEVER_K': 1, 'chat_num_ctx': 2055, 'chat_repeat_penalty': 1.455231689321219, 'chat_temperature': 0.2142992107925732, 'chat_top_k': 97}",,,0.9856494508776926,61.357582569122314,68352,False,2,6,752.942179441452,0.28542042963488246,0.23732284565724052,0.28542042963488246,0.0
"{'RETRIEVER_K': 1, 'chat_num_ctx': 676, 'chat_repeat_penalty': 1.16686463098402, 'chat_temperature': 0.7845509534839215, 'chat_top_k': 13}",,,0.9856494508776926,68.199551820755,69726,False,2,7,821.240558385849,0.31489488005073335,0.2553516493423212,0.31489488005073335,0.0
"{'RETRIEVER_K': 4, 'chat_num_ctx': 7324, 'chat_repeat_penalty': 1.0197558670758013, 'chat_temperature': 0.17203915465793826, 'chat_top_k': 80}",,,0.9772585804168457,91.18122959136963,192732,False,2,8,912.9579703807831,0.3496090744477924,0.27036662688399643,0.3496090744477924,0.0
"{'RETRIEVER_K': 8, 'chat_num_ctx': 8192, 'chat_repeat_penalty': 1.0539574914985839, 'chat_temperature': 0.38535639810716327, 'chat_top_k': 99}",,,0.9713133929072478,117.00593996047974,353781,False,2,9,1030.6638858318329,0.3370665107896851,0.2698114292377209,0.3370665107896851,0.0
"{'RETRIEVER_K': 1, 'chat_num_ctx': 7884, 'chat_repeat_penalty': 1.0668746047559912, 'chat_temperature': 0.0, 'chat_top_k': 64}",,,0.9856494508776926,68.15731835365295,69748,False,2,10,1099.783996105194,0.35235560753315215,0.28976147518818174,0.35235560753315215,0.0
"{'RETRIEVER_K': 7, 'chat_num_ctx': 1583, 'chat_repeat_penalty': 1.426158911672371, 'chat_temperature': 0.43752792845867006, 'chat_top_k': 55}",,,0.9728939478058036,71.82325005531311,308757,False,2,11,1171.7070090770721,0.26395286816409685,0.22575995708795746,0.26395286816409685,0.0
"{'RETRIEVER_K': 4, 'chat_num_ctx': 6719, 'chat_repeat_penalty': 1.0513652837241931, 'chat_temperature': 0.0, 'chat_top_k': 40}",,,0.9772585804168457,92.75300741195679,193055,False,2,12,1265.3134338855743,0.3476862127465959,0.2654568748075976,0.3476862127465959,0.0
"CHUNK_SIZE                   367.000000
CHUNK_OVERLAP                 88.000000
embedding_temperature          0.300276
embedding_num_ctx           1692.000000
embedding_repeat_penalty       1.418004
embedding_top_k               28.000000
Database_type                  2.000000
Name: 0, dtype: float64",0.97,0.9661238406079121,0.9721199237011053,300.35214400291443,3672,False,1,13,1565.7282993793488,,,,
"{'RETRIEVER_K': 1, 'chat_num_ctx': 7884, 'chat_repeat_penalty': 1.0668746047559912, 'chat_temperature': 0.0, 'chat_top_k': 64}",,,0.9888367304761166,67.1346185207367,69166,False,2,14,1632.9707262516022,0.3495870763166319,0.2922066376250644,0.3495870763166319,0.0
"{'RETRIEVER_K': 2, 'chat_num_ctx': 8168, 'chat_repeat_penalty': 0.9289771282427882, 'chat_temperature': 0.052917580417116916, 'chat_top_k': 86}",,,0.9894158479477652,76.64829635620117,111195,False,2,15,1709.7172751426697,0.33468209968024837,0.29333150856838025,0.33468209968024837,0.0
"{'RETRIEVER_K': 8, 'chat_num_ctx': 8192, 'chat_repeat_penalty': 1.0539574914985839, 'chat_temperature': 0.38535639810716327, 'chat_top_k': 99}",,,0.9748838504966156,118.07341527938843,355661,False,2,16,1827.8928260803223,0.3466841726931207,0.2704760980752794,0.3466841726931207,0.0
"{'RETRIEVER_K': 4, 'chat_num_ctx': 1703, 'chat_repeat_penalty': 1.232144428190913, 'chat_temperature': 0.5296427772161515, 'chat_top_k': 60}",,,0.9828118092363403,79.56274557113647,190125,False,2,17,1907.5542616844177,0.3152454444619821,0.2623084206900701,0.3152454444619821,0.0
"{'RETRIEVER_K': 9, 'chat_num_ctx': 1838, 'chat_repeat_penalty': 1.3835835255687565, 'chat_temperature': 0.2567560205202287, 'chat_top_k': 91}",,,0.9731891477933149,80.62379002571106,394438,False,2,18,1988.2779943943024,0.2828680610513344,0.23736923722952546,0.2828680610513344,0.0
